Data as of,Start Date,End Date,MMWR Week ,Week Ending Date,Jurisdiction of Occurrence,Place Of Death,Age Group,COVID-19 Deaths
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,"Healthcare setting, dead on arrival",0-17 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,"Healthcare setting, dead on arrival",18-29 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,"Healthcare setting, dead on arrival",30-39 years,1
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,"Healthcare setting, dead on arrival",40-49 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,"Healthcare setting, dead on arrival",50-64 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,"Healthcare setting, dead on arrival",65-74 years,3
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,"Healthcare setting, dead on arrival",75-84 years,1
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,"Healthcare setting, dead on arrival",85 years and over,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Decedent's home,0-17 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Decedent's home,18-29 years,5
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Decedent's home,30-39 years,10
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Decedent's home,40-49 years,19
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Decedent's home,50-64 years,94
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Decedent's home,65-74 years,107
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Decedent's home,75-84 years,121
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Decedent's home,85 years and over,147
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Hospice facility,0-17 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Hospice facility,18-29 years,1
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Hospice facility,30-39 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Hospice facility,40-49 years,4
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Hospice facility,50-64 years,12
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Hospice facility,65-74 years,28
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Hospice facility,75-84 years,55
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Hospice facility,85 years and over,90
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Nursing home/long term care facility,0-17 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Nursing home/long term care facility,18-29 years,1
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Nursing home/long term care facility,30-39 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Nursing home/long term care facility,40-49 years,3
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Nursing home/long term care facility,50-64 years,40
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Nursing home/long term care facility,65-74 years,190
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Nursing home/long term care facility,75-84 years,432
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Nursing home/long term care facility,85 years and over,943
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Other,0-17 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Other,18-29 years,1
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Other,30-39 years,1
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Other,40-49 years,4
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Other,50-64 years,19
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Other,65-74 years,21
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Other,75-84 years,34
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Other,85 years and over,89
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Place of death unknown,0-17 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Place of death unknown,18-29 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Place of death unknown,30-39 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Place of death unknown,40-49 years,0
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Place of death unknown,50-64 years,1
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Place of death unknown,65-74 years,1
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Place of death unknown,75-84 years,4
06/08/2021,10/25/2020,10/31/2020,44,10/31/2020,United States,Place of death unknown,85 years and over,1
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, inpatient",0-17 years,4
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, inpatient",18-29 years,18
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, inpatient",30-39 years,61
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, inpatient",40-49 years,129
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, inpatient",50-64 years,813
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, inpatient",65-74 years,1397
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, inpatient",75-84 years,1673
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, inpatient",85 years and over,1211
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, outpatient or emergency room",0-17 years,1
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, outpatient or emergency room",18-29 years,2
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, outpatient or emergency room",30-39 years,9
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, outpatient or emergency room",40-49 years,19
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, outpatient or emergency room",50-64 years,60
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, outpatient or emergency room",65-74 years,61
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, outpatient or emergency room",75-84 years,66
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, outpatient or emergency room",85 years and over,55
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, dead on arrival",0-17 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, dead on arrival",18-29 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, dead on arrival",30-39 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, dead on arrival",40-49 years,1
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, dead on arrival",50-64 years,2
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, dead on arrival",65-74 years,2
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, dead on arrival",75-84 years,1
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,"Healthcare setting, dead on arrival",85 years and over,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Decedent's home,0-17 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Decedent's home,18-29 years,5
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Decedent's home,30-39 years,13
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Decedent's home,40-49 years,33
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Decedent's home,50-64 years,104
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Decedent's home,65-74 years,130
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Decedent's home,75-84 years,144
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Decedent's home,85 years and over,181
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Hospice facility,0-17 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Hospice facility,18-29 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Hospice facility,30-39 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Hospice facility,40-49 years,1
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Hospice facility,50-64 years,11
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Hospice facility,65-74 years,35
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Hospice facility,75-84 years,71
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Hospice facility,85 years and over,99
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Nursing home/long term care facility,0-17 years,1
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Nursing home/long term care facility,18-29 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Nursing home/long term care facility,30-39 years,1
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Nursing home/long term care facility,40-49 years,5
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Nursing home/long term care facility,50-64 years,69
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Nursing home/long term care facility,65-74 years,215
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Nursing home/long term care facility,75-84 years,595
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Nursing home/long term care facility,85 years and over,1267
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Other,0-17 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Other,18-29 years,2
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Other,30-39 years,2
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Other,40-49 years,4
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Other,50-64 years,17
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Other,65-74 years,16
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Other,75-84 years,46
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Other,85 years and over,84
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Place of death unknown,0-17 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Place of death unknown,18-29 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Place of death unknown,30-39 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Place of death unknown,40-49 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Place of death unknown,50-64 years,0
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Place of death unknown,65-74 years,1
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Place of death unknown,75-84 years,2
06/08/2021,11/01/2020,11/07/2020,45,11/07/2020,United States,Place of death unknown,85 years and over,4
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, inpatient",0-17 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, inpatient",18-29 years,19
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, inpatient",30-39 years,44
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, inpatient",40-49 years,173
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, inpatient",50-64 years,1019
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, inpatient",65-74 years,1637
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, inpatient",75-84 years,1993
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, inpatient",85 years and over,1456
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, outpatient or emergency room",0-17 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, outpatient or emergency room",18-29 years,4
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, outpatient or emergency room",30-39 years,8
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, outpatient or emergency room",40-49 years,21
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, outpatient or emergency room",50-64 years,86
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, outpatient or emergency room",65-74 years,67
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, outpatient or emergency room",75-84 years,95
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, outpatient or emergency room",85 years and over,68
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, dead on arrival",0-17 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, dead on arrival",18-29 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, dead on arrival",30-39 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, dead on arrival",40-49 years,1
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, dead on arrival",50-64 years,2
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, dead on arrival",65-74 years,3
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, dead on arrival",75-84 years,1
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,"Healthcare setting, dead on arrival",85 years and over,2
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Decedent's home,0-17 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Decedent's home,18-29 years,5
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Decedent's home,30-39 years,27
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Decedent's home,40-49 years,36
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Decedent's home,50-64 years,151
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Decedent's home,65-74 years,146
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Decedent's home,75-84 years,204
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Decedent's home,85 years and over,237
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Hospice facility,0-17 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Hospice facility,18-29 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Hospice facility,30-39 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Hospice facility,40-49 years,1
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Hospice facility,50-64 years,21
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Hospice facility,65-74 years,37
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Hospice facility,75-84 years,92
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Hospice facility,85 years and over,121
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Nursing home/long term care facility,0-17 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Nursing home/long term care facility,18-29 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Nursing home/long term care facility,30-39 years,2
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Nursing home/long term care facility,40-49 years,4
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Nursing home/long term care facility,50-64 years,82
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Nursing home/long term care facility,65-74 years,238
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Nursing home/long term care facility,75-84 years,712
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Nursing home/long term care facility,85 years and over,1572
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Other,0-17 years,1
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Other,18-29 years,0
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Other,30-39 years,2
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Other,40-49 years,4
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Other,50-64 years,15
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Other,65-74 years,22
06/08/2021,11/08/2020,11/14/2020,46,11/14/2020,United States,Other,75-84 years,55
